OccurrencePrecinctCode,latitude,longitude,Injury_or_Fatal,desc,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Bicycle,Int,Magnitude
19,40.7640573,-73.9647579,0,"E 63rd St & 3rd Ave, New York, NY 10065",2.02E+12,148147691,4,3 AVENUE&&EAST 63 STREET,EAST 63 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 63 STREET & 3 AVENUE, Manhattan",1
18,40.7641087,-73.9884844,0,"9th Ave & W 51st St, New York, NY 10019",2.02E+12,147456635,1,9 AVENUE&&WEST 51 STREET,9 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 51 STREET, Manhattan",1
18,40.7641087,-73.9884844,0,"9th Ave & W 51st St, New York, NY 10019",2.02E+12,147574695,2,9 AVENUE&&WEST 51 STREET,9 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 51 STREET, Manhattan",1
18,40.7641087,-73.9884844,0,"9th Ave & W 51st St, New York, NY 10019",2.02E+12,147596232,3,9 AVENUE&&WEST 51 STREET,9 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 51 STREET, Manhattan",1
18,40.7641087,-73.9884844,0,"9th Ave & W 51st St, New York, NY 10019",2.02E+12,147714016,4,9 AVENUE&&WEST 51 STREET,9 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 51 STREET, Manhattan",1
18,40.7641087,-73.9884844,0,"9th Ave & W 51st St, New York, NY 10019",2.02E+12,147714018,5,9 AVENUE&&WEST 51 STREET,9 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 51 STREET, Manhattan",1
19,40.7641317,-73.9687923,1,"Park Ave & E 61st St, New York, NY 10065",2.02E+12,147931892,1,EAST 61 STREET&&PARK AVENUE,PARK AVENUE,EAST 61 STREET,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,"PARK AVENUE & EAST 61 STREET, Manhattan",1
19,40.7641317,-73.9687923,0,"E 61st St & Park Ave, New York, NY 10065",2.02E+12,148131153,2,EAST 61 STREET&&PARK AVENUE,EAST 61 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 61 STREET & PARK AVENUE, Manhattan",1
19,40.7642172,-73.970943,0,"E 60th St & Madison Ave, New York, NY 10022",2.02E+12,147488439,1,EAST 60 STREET&&MADISON AVENUE,EAST 60 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 60 STREET & MADISON AVENUE, Manhattan",1
19,40.7642172,-73.970943,0,"E 60th St & Madison Ave, New York, NY 10022",2.02E+12,147574730,2,EAST 60 STREET&&MADISON AVENUE,EAST 60 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 60 STREET & MADISON AVENUE, Manhattan",1
19,40.7642172,-73.970943,0,"E 60th St & Madison Ave, New York, NY 10022",2.02E+12,147574735,3,EAST 60 STREET&&MADISON AVENUE,EAST 60 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 60 STREET & MADISON AVENUE, Manhattan",1
19,40.7642172,-73.970943,0,"Madison Ave & E 60th St, New York, NY 10065",2.02E+12,147838004,4,EAST 60 STREET&&MADISON AVENUE,MADISON AVENUE,EAST 60 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"MADISON AVENUE & EAST 60 STREET, Manhattan",1
19,40.7642172,-73.970943,0,"E 60th St & Madison Ave, New York, NY 10022",2.02E+12,147995716,5,EAST 60 STREET&&MADISON AVENUE,EAST 60 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 60 STREET & MADISON AVENUE, Manhattan",1
18,40.7642212,-73.9809783,0,"7th Ave & W 55th St, New York, NY 10019",2.02E+12,147685455,1,7 AVENUE&&WEST 55 STREET,7 AVENUE,WEST 55 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"7 AVENUE & WEST 55 STREET, Manhattan",1
18,40.7642212,-73.9809783,0,"W 55th St & 7th Ave, New York, NY 10019",2.02E+12,147737334,2,7 AVENUE&&WEST 55 STREET,WEST 55 STREET,7 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 55 STREET & 7 AVENUE, Manhattan",1
19,40.7642583,-73.9730344,0,"5th Ave & E 59th St, New York, NY 10022",2.02E+12,148084303,2,5 AVENUE&&EAST 59 STREET,5 AVENUE,EAST 59 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"5 AVENUE & EAST 59 STREET, Manhattan",1
18,40.7642602,-73.97303,0,"E 59th St & 5th Ave, New York, NY 10022",2.02E+12,147516832,1,5 AVENUE&&EAST 59 STREET,EAST 59 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 59 STREET & 5 AVENUE, Manhattan",1
18,40.7642602,-73.97303,0,"E 59th St & 5th Ave, New York, NY 10022",2.02E+12,147786099,2,5 AVENUE&&EAST 59 STREET,EAST 59 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 59 STREET & 5 AVENUE, Manhattan",1
18,40.7642602,-73.97303,0,"E 59th St & 5th Ave, New York, NY 10022",2.02E+12,148131138,3,5 AVENUE&&EAST 59 STREET,EAST 59 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 59 STREET & 5 AVENUE, Manhattan",1
19,40.7642602,-73.97303,0,"E 59th St & 5th Ave, New York, NY 10022",2.02E+12,148054475,1,5 AVENUE&&EAST 59 STREET,EAST 59 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 59 STREET & 5 AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"E 68th St & York Ave, New York, NY 10065",2.02E+12,147516855,1,EAST 68 STREET&&YORK AVENUE,EAST 68 STREET,YORK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 68 STREET & YORK AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"E 68th St & York Ave, New York, NY 10065",2.02E+12,147574725,2,EAST 68 STREET&&YORK AVENUE,EAST 68 STREET,YORK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 68 STREET & YORK AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"York Ave & E 68th St, New York, NY 10065",2.02E+12,147650430,3,EAST 68 STREET&&YORK AVENUE,YORK AVENUE,EAST 68 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"YORK AVENUE & EAST 68 STREET, Manhattan",1
19,40.7642856,-73.9556214,0,"E 68th St & York Ave, New York, NY 10065",2.02E+12,147685463,4,EAST 68 STREET&&YORK AVENUE,EAST 68 STREET,YORK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 68 STREET & YORK AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"E 68th St & York Ave, New York, NY 10065",2.02E+12,147714031,5,EAST 68 STREET&&YORK AVENUE,EAST 68 STREET,YORK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 68 STREET & YORK AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"E 68th St & York Ave, New York, NY 10065",2.02E+12,148054485,6,EAST 68 STREET&&YORK AVENUE,EAST 68 STREET,YORK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 68 STREET & YORK AVENUE, Manhattan",1
19,40.7642856,-73.9556214,0,"York Ave & E 68th St, New York, NY 10065",2.02E+12,148084307,7,EAST 68 STREET&&YORK AVENUE,YORK AVENUE,EAST 68 STREET,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"YORK AVENUE & EAST 68 STREET, Manhattan",1
18,40.764314,-73.998704,0,"West Side Hwy & W 46th St, New York, NY 10036",2.02E+12,147737335,1,WEST 46 STREET&&WEST SIDE HIGHWAY,WEST SIDE HIGHWAY,WEST 46 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST SIDE HIGHWAY & WEST 46 STREET, Manhattan",1
18,40.764314,-73.998704,0,"West Side Hwy & W 46th St, New York, NY 10036",2.02E+12,147765915,2,WEST 46 STREET&&WEST SIDE HIGHWAY,WEST SIDE HIGHWAY,WEST 46 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST SIDE HIGHWAY & WEST 46 STREET, Manhattan",1
18,40.764314,-73.998704,0,"West Side Hwy & W 46th St, New York, NY 10036",2.02E+12,147903074,3,WEST 46 STREET&&WEST SIDE HIGHWAY,WEST SIDE HIGHWAY,WEST 46 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST SIDE HIGHWAY & WEST 46 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"6th Ave & W 57th St, New York, NY 10019",2.02E+12,147574696,2,6 AVENUE&&WEST 57 STREET,6 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,"6 AVENUE & WEST 57 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"6th Ave & W 57th St, New York, NY 10019",2.02E+12,147574709,3,6 AVENUE&&WEST 57 STREET,6 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"6 AVENUE & WEST 57 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"6th Ave & W 57th St, New York, NY 10019",2.02E+12,147765913,6,6 AVENUE&&WEST 57 STREET,6 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"6 AVENUE & WEST 57 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"W 57th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147516835,1,AVENUE OF THE AMERICAS&&WEST 57 STREET,WEST 57 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.764328,-73.9771812,0,"Avenue of the Americas & W 57th St, New York, NY 10019",2.02E+12,147713999,2,AVENUE OF THE AMERICAS&&WEST 57 STREET,AVENUE OF THE AMERICAS,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AVENUE OF THE AMERICAS & WEST 57 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"W 57th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147931863,3,AVENUE OF THE AMERICAS&&WEST 57 STREET,WEST 57 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.764328,-73.9771812,0,"W 57th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147931873,4,AVENUE OF THE AMERICAS&&WEST 57 STREET,WEST 57 STREET,AVENUE OF THE AMERICAS,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.764328,-73.9771812,0,"W 57th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147931875,5,AVENUE OF THE AMERICAS&&WEST 57 STREET,WEST 57 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.764328,-73.9771812,0,"Avenue of the Americas & W 57th St, New York, NY 10019",2.02E+12,148131133,6,AVENUE OF THE AMERICAS&&WEST 57 STREET,AVENUE OF THE AMERICAS,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AVENUE OF THE AMERICAS & WEST 57 STREET, Manhattan",1
18,40.764328,-73.9771812,0,"Avenue of the Americas & W 57th St, New York, NY 10019",2.02E+12,148176384,7,AVENUE OF THE AMERICAS&&WEST 57 STREET,AVENUE OF THE AMERICAS,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AVENUE OF THE AMERICAS & WEST 57 STREET, Manhattan",1
18,40.76433,-73.9771901,0,"W 57th St & 6th Ave, New York, NY 10019",2.02E+12,147544426,1,6 AVENUE&&WEST 57 STREET,WEST 57 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & 6 AVENUE, Manhattan",1
18,40.76433,-73.9771901,1,"W 57th St & 6th Ave, New York, NY 10019",2.02E+12,147685441,4,6 AVENUE&&WEST 57 STREET,WEST 57 STREET,6 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"WEST 57 STREET & 6 AVENUE, Manhattan",1
18,40.76433,-73.9771901,0,"W 57th St & 6th Ave, New York, NY 10019",2.02E+12,147765904,5,6 AVENUE&&WEST 57 STREET,WEST 57 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & 6 AVENUE, Manhattan",1
19,40.7643601,-73.9616098,0,"E 65th St & 2nd Ave, New York, NY 10065",2.02E+12,147574733,1,2 AVENUE&&EAST 65 STREET,EAST 65 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 65 STREET & 2 AVENUE, Manhattan",1
19,40.7643601,-73.9616098,0,"E 65th St & 2nd Ave, New York, NY 10065",2.02E+12,147786123,2,2 AVENUE&&EAST 65 STREET,EAST 65 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 65 STREET & 2 AVENUE, Manhattan",1
19,40.7643601,-73.9616098,0,"E 65th St & 2nd Ave, New York, NY 10065",2.02E+12,147957159,3,2 AVENUE&&EAST 65 STREET,EAST 65 STREET,2 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 65 STREET & 2 AVENUE, Manhattan",1
19,40.7643646,-73.9616044,0,"2nd Ave & E 65th St, New York, NY 10065",2.02E+12,148084311,4,2 AVENUE&&EAST 65 STREET,2 AVENUE,EAST 65 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 65 STREET, Manhattan",1
19,40.7646099,-73.958329,0,"E 67th St & 1st Ave, New York, NY 10065",2.02E+12,147931889,1,1 AVENUE&&EAST 67 STREET,EAST 67 STREET,1 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 67 STREET & 1 AVENUE, Manhattan",1
18,40.7646297,-73.9955498,1,"W 48th St & 11th Ave, New York, NY 10036",2.02E+12,147903076,1,11 AVENUE&&WEST 48 STREET,WEST 48 STREET,11 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"WEST 48 STREET & 11 AVENUE, Manhattan",1
18,40.7646297,-73.9955498,0,"W 48th St & 11th Ave, New York, NY 10036",2.02E+12,148147684,3,11 AVENUE&&WEST 48 STREET,WEST 48 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 48 STREET & 11 AVENUE, Manhattan",1
18,40.7646298,-73.9955455,1,"11th Ave & W 48th St, New York, NY 10019",2.02E+12,148026267,2,11 AVENUE&&WEST 48 STREET,11 AVENUE,WEST 48 STREET,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,"11 AVENUE & WEST 48 STREET, Manhattan",1
19,40.7646822,-73.9643019,0,"3rd Ave & E 64th St, New York, NY 10065",2.02E+12,148084304,1,3 AVENUE&&EAST 64 STREET,3 AVENUE,EAST 64 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"3 AVENUE & EAST 64 STREET, Manhattan",1
18,40.7647303,-73.9880303,0,"W 52nd St & 9th Ave, New York, NY 10019",2.02E+12,147456632,1,9 AVENUE&&WEST 52 STREET,WEST 52 STREET,9 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 52 STREET & 9 AVENUE, Manhattan",1
19,40.7647326,-73.9663564,0,"E 63rd St & Lexington Ave, New York, NY 10065",2.02E+12,147650429,1,EAST 63 STREET&&LEXINGTON AVENUE,EAST 63 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 63 STREET & LEXINGTON AVENUE, Manhattan",1
19,40.7647326,-73.9663564,0,"Lexington Ave & E 63rd St, New York, NY 10065",2.02E+12,148084310,2,EAST 63 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 63 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"LEXINGTON AVENUE & EAST 63 STREET, Manhattan",1
18,40.7647355,-73.9822019,1,"W 55th St & Broadway, New York, NY 10019",2.02E+12,147574690,1,BROADWAY&&WEST 55 STREET,WEST 55 STREET,BROADWAY,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,"WEST 55 STREET & BROADWAY, Manhattan",1
18,40.7647355,-73.9822019,0,"W 55th St & Broadway, New York, NY 10019",2.02E+12,148026274,2,BROADWAY&&WEST 55 STREET,WEST 55 STREET,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 55 STREET & BROADWAY, Manhattan",1
18,40.7647359,-73.9880254,0,"9th Ave & W 52nd St, New York, NY 10019",2.02E+12,148176385,2,9 AVENUE&&WEST 52 STREET,9 AVENUE,WEST 52 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"9 AVENUE & WEST 52 STREET, Manhattan",1
19,40.7647542,-73.9683258,0,"E 62nd St & Park Ave, New York, NY 10065",2.02E+12,147650432,1,EAST 62 STREET&&PARK AVENUE,EAST 62 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 62 STREET & PARK AVENUE, Manhattan",1
18,40.7648012,-73.9842742,0,"8th Ave & W 54th St, New York, NY 10019",2.02E+12,147786108,1,8 AVENUE&&WEST 54 STREET,8 AVENUE,WEST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"8 AVENUE & WEST 54 STREET, Manhattan",1
19,40.7648316,-73.9705027,0,"E 61st St & Madison Ave, New York, NY 10065",2.02E+12,148098712,1,EAST 61 STREET&&MADISON AVENUE,EAST 61 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 61 STREET & MADISON AVENUE, Manhattan",1
18,40.7648634,-73.9980369,0,"W 47th St & West Side Hwy, New York, NY 10036",2.02E+12,147931871,1,WEST 47 STREET&&WEST SIDE HIGHWAY,WEST 47 STREET,WEST SIDE HIGHWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 47 STREET & WEST SIDE HIGHWAY, Manhattan",1
18,40.7648634,-73.9980369,0,"W 47th St & West Side Hwy, New York, NY 10036",2.02E+12,147995702,2,WEST 47 STREET&&WEST SIDE HIGHWAY,WEST 47 STREET,WEST SIDE HIGHWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 47 STREET & WEST SIDE HIGHWAY, Manhattan",1
19,40.7648758,-73.972553,0,"5th Ave & E 60th St, New York, NY 10065",2.02E+12,147435397,1,5 AVENUE&&EAST 60 STREET,5 AVENUE,EAST 60 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"5 AVENUE & EAST 60 STREET, Manhattan",1
19,40.7648869,-73.9612183,0,"2nd Ave & E 66th St, New York, NY 10065",2.02E+12,147488442,1,2 AVENUE&&EAST 66 STREET,2 AVENUE,EAST 66 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 66 STREET, Manhattan",1
19,40.7648869,-73.9612183,0,"2nd Ave & E 66th St, New York, NY 10065",2.02E+12,147685462,2,2 AVENUE&&EAST 66 STREET,2 AVENUE,EAST 66 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 66 STREET, Manhattan",1
19,40.7648869,-73.9612183,0,"2nd Ave & E 66th St, New York, NY 10065",2.02E+12,147931900,3,2 AVENUE&&EAST 66 STREET,2 AVENUE,EAST 66 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"2 AVENUE & EAST 66 STREET, Manhattan",1
18,40.765003,-73.976702,0,"W 58th St & 6th Ave, New York, NY 10019",2.02E+12,147714009,1,6 AVENUE&&WEST 58 STREET,WEST 58 STREET,6 AVENUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"WEST 58 STREET & 6 AVENUE, Manhattan",1
18,40.765003,-73.976702,0,"Avenue of the Americas & W 58th St, New York, NY 10019",2.02E+12,147488421,1,AVENUE OF THE AMERICAS&&WEST 58 STREET,AVENUE OF THE AMERICAS,WEST 58 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AVENUE OF THE AMERICAS & WEST 58 STREET, Manhattan",1
18,40.765003,-73.976702,0,"W 58th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147516841,2,AVENUE OF THE AMERICAS&&WEST 58 STREET,WEST 58 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 58 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.765003,-73.976702,0,"W 58th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147714014,3,AVENUE OF THE AMERICAS&&WEST 58 STREET,WEST 58 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 58 STREET & AVENUE OF THE AMERICAS, Manhattan",1
18,40.765003,-73.976702,0,"Avenue of the Americas & W 58th St, New York, NY 10019",2.02E+12,147870174,4,AVENUE OF THE AMERICAS&&WEST 58 STREET,AVENUE OF THE AMERICAS,WEST 58 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"AVENUE OF THE AMERICAS & WEST 58 STREET, Manhattan",1
18,40.765003,-73.976702,0,"W 58th St & Avenue of the Americas, New York, NY 10019",2.02E+12,147931859,5,AVENUE OF THE AMERICAS&&WEST 58 STREET,WEST 58 STREET,AVENUE OF THE AMERICAS,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 58 STREET & AVENUE OF THE AMERICAS, Manhattan",1
19,40.7652412,-73.9578676,0,"1st Ave & E 68th St, New York, NY 10065",2.02E+12,147544451,1,1 AVENUE&&EAST 68 STREET,1 AVENUE,EAST 68 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"1 AVENUE & EAST 68 STREET, Manhattan",1
19,40.7652412,-73.9578676,0,"1st Ave & E 68th St, New York, NY 10065",2.02E+12,148147689,2,1 AVENUE&&EAST 68 STREET,1 AVENUE,EAST 68 STREET,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1 AVENUE & EAST 68 STREET, Manhattan",1
18,40.7652477,-73.9950769,0,"11th Ave & W 49th St, New York, NY 10019",2.02E+12,147596221,1,11 AVENUE&&WEST 49 STREET,11 AVENUE,WEST 49 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"11 AVENUE & WEST 49 STREET, Manhattan",1
18,40.7652477,-73.9950769,0,"W 49th St & 11th Ave, New York, NY 10019",2.02E+12,148176366,2,11 AVENUE&&WEST 49 STREET,WEST 49 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 49 STREET & 11 AVENUE, Manhattan",1
18,40.765306,-73.9913334,0,"10th Ave & W 51st St, New York, NY 10019",2.02E+12,147805629,1,10 AVENUE&&WEST 51 STREET,10 AVENUE,WEST 51 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"10 AVENUE & WEST 51 STREET, Manhattan",1
19,40.7653103,-73.9638501,0,"E 65th St & 3rd Ave, New York, NY 10065",2.02E+12,147957173,1,3 AVENUE&&EAST 65 STREET,EAST 65 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"EAST 65 STREET & 3 AVENUE, Manhattan",1
19,40.7653657,-73.9658955,0,"E 64th St & Lexington Ave, New York, NY 10065",2.02E+12,147976647,1,EAST 64 STREET&&LEXINGTON AVENUE,EAST 64 STREET,LEXINGTON AVENUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"EAST 64 STREET & LEXINGTON AVENUE, Manhattan",1
18,40.7654168,-73.9838153,0,"8th Ave & W 55th St, New York, NY 10019",2.02E+12,147838000,1,8 AVENUE&&WEST 55 STREET,8 AVENUE,WEST 55 STREET,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,"8 AVENUE & WEST 55 STREET, Manhattan",1
18,40.7654168,-73.9838153,0,"W 55th St & 8th Ave, New York, NY 10019",2.02E+12,148176379,2,8 AVENUE&&WEST 55 STREET,WEST 55 STREET,8 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 55 STREET & 8 AVENUE, Manhattan",1
18,40.7654492,-73.9819771,1,"W 56th St & Broadway, New York, NY 10019",2.02E+12,148176376,1,BROADWAY&&WEST 56 STREET,WEST 56 STREET,BROADWAY,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,"WEST 56 STREET & BROADWAY, Manhattan",1
18,40.7654492,-73.9819771,0,"W 56th St & Broadway, New York, NY 10019",2.02E+12,148209504,2,BROADWAY&&WEST 56 STREET,WEST 56 STREET,BROADWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 56 STREET & BROADWAY, Manhattan",1
19,40.7654609,-73.9680733,1,"Park Ave & E 63rd St, New York, NY 10065",2.02E+12,147765927,1,EAST 63 STREET&&PARK AVENUE,PARK AVENUE,EAST 63 STREET,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,"PARK AVENUE & EAST 63 STREET, Manhattan",1
19,40.7654609,-73.9680733,1,"E 63rd St & Park Ave, New York, NY 10065",2.02E+12,148084308,2,EAST 63 STREET&&PARK AVENUE,EAST 63 STREET,PARK AVENUE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,"EAST 63 STREET & PARK AVENUE, Manhattan",1
18,40.7655302,-73.98004,0,"W 57th St & 7th Ave, New York, NY 10019",2.02E+12,148176383,1,7 AVENUE&&WEST 57 STREET,WEST 57 STREET,7 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 57 STREET & 7 AVENUE, Manhattan",1
19,40.7655411,-73.9546925,0,"York Ave & E 70th St, New York, NY 10021",2.02E+12,147456646,1,EAST 70 STREET&&YORK AVENUE,YORK AVENUE,EAST 70 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"YORK AVENUE & EAST 70 STREET, Manhattan",1
19,40.7655411,-73.9546925,1,"York Ave & E 70th St, New York, NY 10021",2.02E+12,147574742,2,EAST 70 STREET&&YORK AVENUE,YORK AVENUE,EAST 70 STREET,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,"YORK AVENUE & EAST 70 STREET, Manhattan",1
18,40.7655525,-73.9978175,0,"W 48th St & West Side Hwy, New York, NY 10036",2.02E+12,147650405,1,WEST 48 STREET&&WEST SIDE HIGHWAY,WEST 48 STREET,WEST SIDE HIGHWAY,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"WEST 48 STREET & WEST SIDE HIGHWAY, Manhattan",1
